,grid,Area,LAT,LON,DEPTH,DIST2SHORE,DIST125,DIST1000,SST
5338,3041855,100,37.6989931,-73.58801851,-2147.493164,147.8794708,50024.85477,31160.87504,24.93268256
5339,3041856,100,37.6976561,-73.47460768,-2288.527832,157.0392303,57049.35864,38179.84313,24.98897826
5340,3041857,100,37.69621128,-73.36119915,-2366.017822,166.9249115,62551.14184,44201.15061,25.02311763
5341,3041858,100,37.69465855,-73.24779339,-2576.271484,175.7548065,69059.08953,51476.04303,25.05717802
5342,3041859,100,37.6929978,-73.13439091,-2680.669189,185.2489319,76326.07882,59546.82409,25.12880044
5343,3041860,100,37.69122894,-73.02099219,-2732.600098,194.6267548,83748.96321,68131.23734,25.22403825
5344,3041861,100,37.68935185,-72.90759773,-2765.181152,203.8869476,91407.52295,77055.66238,25.31284766
5345,3041862,100,37.68736645,-72.79420803,-2829.093018,213.0791931,97801.02178,86183.56751,25.41418427
5346,3041863,100,37.68527265,-72.68082357,-2901.321045,222.9841156,104144.1136,95486.25156,25.52958541
5347,3041864,100,37.68307034,-72.56744487,-2957.192383,232.7555084,111026.8116,103578.0936,25.63125688
5348,3041865,100,37.68075943,-72.45407241,-3012.038086,242.0927582,118355.0144,110996.7586,25.71646192
5349,3041866,100,37.67833983,-72.34070668,-3082.556885,251.4293365,125671.7241,118154.4392,25.81239978
5350,3041867,100,37.67581145,-72.2273482,-3307.611328,260.7651672,133304.4597,125163.9747,25.93702503
5351,3041868,100,37.6731742,-72.11399744,-3220.476563,270.2828369,141233.0555,132546.196,26.01065436
5352,3041869,100,37.67042799,-72.00065492,-3122.26123,280.4345093,149410.4176,140223.89,26.08023344
5353,3041870,100,37.66757274,-71.88732114,-3157.071777,289.5106201,157683.4198,148085.6021,26.18425928
5354,3041871,100,37.66460837,-71.77399658,-3224.971191,297.1355896,165985.2005,155574.0644,26.24139027
5355,3041872,100,37.66153478,-71.66068175,-3304.80542,304.7783508,174286.4314,162821.8507,26.28935216
5356,3041873,100,37.65835189,-71.54737715,-3416.020996,312.9203186,181369.915,170336.7221,26.37162083
5357,3041874,100,37.65505963,-71.43408327,-3530.5354,321.0857239,188553.6904,178018.6096,26.4516768
5358,3041875,100,37.65165792,-71.32080063,-3668.111084,329.1403503,195984.5449,185704.877,26.5152274
5359,3041876,100,37.64814667,-71.20752971,-3793.010742,337.432373,203634.1438,190651.0348,26.58951642
5360,3041877,100,37.64452582,-71.09427103,-3905.927246,346.0034485,211479.6427,195982.9898,26.63757576
5361,3041878,100,37.64079528,-70.98102507,-3988.025635,353.8179626,219450.3722,201640.3528,26.69796762
5362,3041879,100,37.63695498,-70.86779235,-3996.79834,362.5252686,227440.1654,207404.4784,26.76909906
5363,3041880,100,37.63300485,-70.75457336,-3933.396973,371.0085144,235465.2339,213261.02,26.88080909
5364,3041881,100,37.62894482,-70.64136861,-3953.323975,379.3631287,243636.458,219360.9461,26.95350877
5365,3041882,100,37.62477482,-70.52817859,-4057.15332,387.7046509,251939.6181,225738.233,26.9991671
5366,3041883,100,37.62049477,-70.41500381,-4087.054688,396.4503479,260362.0921,232364.8735,27.04336088
5367,3041884,100,37.61610462,-70.30184478,-4097.641113,402.8895264,268892.6669,239226.0826,27.06841807
5368,3041885,100,37.6116043,-70.18870198,-4110.444824,403.3395691,269023.8478,245952.8377,27.12492236
5369,3041886,100,37.60699375,-70.07557594,-4112.180176,403.8006287,267369.1021,245948.3558,27.12756096
5370,3041887,100,37.60227289,-69.96246715,-4159.075684,404.2727051,266055.3777,246350.1363,27.06459899
5371,3041888,100,37.59744168,-69.8493761,-4183.6875,404.7558289,265069.7084,247102.6577,27.00703283
5372,3041889,100,37.59250004,-69.73630332,-4189.206543,405.5,264458.763,247907.9521,26.95966911
5373,3041890,100,37.58744793,-69.62324929,-4191.596191,406.7552185,264225.1385,249112.3875,26.91995261
5374,3041891,100,37.58228528,-69.51021453,-4197.462891,408.2714844,264340.8779,250253.7604,26.87064864
5375,3041892,100,37.57701204,-69.39719953,-4192.953125,409.7987976,264809.5269,251677.9353,26.83573571
5376,3041893,100,37.57162816,-69.2842048,-4211.010254,412.3371887,265654.044,253486.5665,26.77970422
5377,3041894,100,37.56613358,-69.17123084,-4254.62207,413.8866272,266870.8617,255425.0004,26.74413603
5378,3041895,100,37.56052826,-69.05827815,-4304.422363,416.4471741,268453.9067,257712.0139,26.68286354
5379,3041896,100,37.55481213,-68.94534725,-4368.32373,419.0187988,270347.4606,260363.273,26.65815314
5380,3041897,100,37.54898516,-68.83243862,-4452.328613,421.8576355,272594.0447,262732.158,26.63081078
5381,3041898,100,37.5430473,-68.71955278,-4516.112793,425.195282,275185.8949,265444.527,26.61611236
5382,3041899,100,37.5369985,-68.60669023,-4571.593262,428.631134,278113.3588,268386.2633,26.57055031
5383,3041900,100,37.53083871,-68.49385147,-4617.799805,431.5309753,281355.6978,271344.1131,26.52350079
5384,3041901,100,37.5245679,-68.38103701,-4643.999023,435.4395142,284893.0148,274304.8694,26.48822555
5385,3041902,100,37.51818602,-68.26824734,-4692.945801,439.6813965,288733.4955,277594.4799,26.458762
5386,3041903,100,37.51169304,-68.15548297,-4722.657227,443.3306885,292865.2122,281170.0802,26.42642303
5387,3041904,100,37.50508891,-68.04274441,-4733.686035,447.9911194,297276.0229,284808.5151,26.42885382
5388,3041905,100,37.4983736,-67.93003215,-4750.929688,452.1594238,301953.6969,288716.7566,26.42943729
5389,3041906,100,37.49154707,-67.8173467,-4764.168945,456.3453064,306886.0317,291879.1603,26.44234987
5390,3041907,100,37.48460929,-67.70468855,-4782.737305,461.0702209,312060.9524,295028.241,26.48041747
5391,3042078,100,37.61525624,-75.51521177,-11.98245239,6.978822708,88057.1508,101395.395,24.24836271
5392,3042079,100,37.61573072,-75.40196979,-16.93861961,16.94906998,80061.91468,91707.27987,24.06963955
5393,3042080,100,37.6160996,-75.28872197,-22.84660721,26.51784325,70255.83626,82093.99587,24.13361554
5394,3042081,100,37.61636274,-75.17546881,-27.11498642,31.86372566,60513.26302,72585.28274,24.21650501
5395,3042082,100,37.61652002,-75.06221077,-29.7095623,38.12692261,50870.69271,63228.33436,24.26478195
5396,3042083,100,37.61657133,-74.94894833,-31.93519592,45.44803238,41398.06432,54101.95234,24.3040175
5397,3042084,100,37.61651653,-74.83568199,-40.65880585,53.78014755,32245.49789,45345.56517,24.33385333
5398,3042085,100,37.61635551,-74.72241222,-51.83428192,62.12322617,23778.77763,37221.22108,24.31983566
5399,3042086,100,37.61608816,-74.6091395,-59.21496582,70.58605194,16513.24804,30242.65771,24.28767022
5400,3042087,100,37.61571434,-74.49586432,-66.05133057,79.84213257,13368.95022,24032.35757,24.2827992
5401,3042088,100,37.61523396,-74.38258716,-96.16496277,88.21788788,6215.060638,16736.95688,24.35361871
5402,3042089,100,37.61464689,-74.26930851,-298.7261047,96.60446167,2180.656844,7256.77278,24.45462335
5403,3042090,100,37.61395302,-74.15602885,-1012.065063,105.8971176,11217.53382,592.9435877,24.59220292
5404,3042091,100,37.61315224,-74.04274866,-1364.844238,114.368309,20237.25904,7668.283057,24.67976176
5405,3042092,100,37.61224444,-73.92946844,-1604.929199,123.553154,29361.18481,14647.31244,24.7484492
5406,3042093,100,37.6112295,-73.81618868,-1853.180542,132.881134,38530.58054,19997.44487,24.83256279
5407,3042094,100,37.61010733,-73.70290985,-2078.669678,142.1022644,47619.0793,26589.2984,24.92088023
5408,3042095,100,37.60887781,-73.58963246,-2238.826416,151.3286133,56267.33386,34837.62977,24.98736325
5409,3042096,100,37.60754084,-73.47635698,-2353.314453,160.8643036,64056.26845,43821.57167,25.05872193
5410,3042097,100,37.60609632,-73.36308391,-2562.173096,170.1706085,70774.37528,52025.04918,25.12364179
5411,3042098,100,37.60454414,-73.24981374,-2679.811279,179.5405731,76586.71366,58332.21269,25.19303521
5412,3042099,100,37.6028842,-73.13654696,-2765.333984,188.8780365,83198.78153,65564.38326,25.29783474
5413,3042100,100,37.60111641,-73.02328406,-2806.057617,198.1716003,90435.33436,73448.82304,25.37799159
5414,3042101,100,37.59924066,-72.91002553,-2825.317871,207.4974518,97870.47687,81797.13286,25.48957504
5415,3042102,100,37.59725686,-72.79677187,-2847.794434,216.8228149,105457.4179,90481.0047,25.60340569
5416,3042103,100,37.5951649,-72.68352357,-2902.424561,226.147644,111826.9986,99412.41827,25.70119134
5417,3042104,100,37.59296471,-72.57028113,-2979.967529,235.5793762,118263.4094,108504.1025,25.79910677
5418,3042105,100,37.59065618,-72.45704502,-3067.828369,244.8843231,125168.649,117712.5089,25.90801811
5419,3042106,100,37.58823922,-72.34381576,-3167.882324,254.7144318,132469.4202,125110.6492,26.01672554
5420,3042107,100,37.58571374,-72.23059384,-3355.9646,264.3692322,139792.7492,132287.2565,26.10748729
5421,3042108,100,37.58307966,-72.11737975,-3236.220703,273.7620239,147372.6888,139303.5077,26.20312361
5422,3042109,100,37.58033688,-72.00417398,-3151.701904,283.0826111,155226.9512,146658.2768,26.2796842
5423,3042110,100,37.57748533,-71.89097704,-3216.141846,292.4022827,163315.9605,154286.6918,26.33079945
5424,3042111,100,37.5745249,-71.77778941,-3290.126953,302.0342712,171570.8379,162158.0205,26.39982982
5425,3042112,100,37.57145553,-71.6646116,-3389.531738,311.0388489,179895.184,169688.4532,26.49285616
5426,3042113,100,37.56827713,-71.55144411,-3502.580566,319.0278625,188140.6426,176950.7942,26.58808556
5427,3042114,100,37.56498962,-71.43828742,-3630.191406,326.6723022,195511.9948,184432.2603,26.65779877
5428,3042115,100,37.56159292,-71.32514205,-3752.704102,334.9906311,202687.9075,192117.1805,26.70059646
5429,3042116,100,37.55808695,-71.21200848,-3884.220459,342.990448,210094.8258,199292.7886,26.7646304
5430,3042117,100,37.55447164,-71.09888722,-4018.938965,351.0322876,217708.2223,204399.4397,26.8279363
5431,3042118,100,37.55074691,-70.98577876,-4093.543213,359.3921814,225507.5277,209858.6343,26.8718074
5432,3042119,100,37.54691268,-70.8726836,-4076.394531,368.0403748,233466.02,215595.4046,26.96697309
5433,3042120,100,37.54296889,-70.75960225,-4026.001709,376.1096191,241464.5398,221358.4491,27.07830178
5434,3042121,100,37.53891547,-70.64653519,-4013.315918,384.5150452,249439.3142,227258.5219,27.14839068
5435,3042122,100,37.53475233,-70.53348294,-4048.920898,393.1727295,257555.4682,233421.075,27.18611674
5436,3042123,100,37.53047943,-70.42044599,-4134.039063,401.7015991,265800.0498,239840.4221,27.21037618
5437,3042124,100,37.52609669,-70.30742483,-4126.331543,410.6478577,274161.4746,246493.6356,27.25756923
5438,3042125,100,37.52160404,-70.19441998,-4141.79541,413.3395996,278859.9896,253366.921,27.28179476
5439,3042126,100,37.51700142,-70.08143193,-4153.574219,413.7998657,277263.9545,255946.4571,27.27661167
5440,3042127,100,37.51228877,-69.96846118,-4200.85498,414.2711182,275988.9756,256332.5666,27.21587745
5441,3042128,100,37.50746603,-69.85550823,-4226.291016,414.7533875,275038.9087,257085.0955,27.12743009
5442,3042129,100,37.50253314,-69.74257359,-4232.732422,415.4933777,274450.1556,257859.216,27.06826336
5443,3042130,100,37.49749004,-69.62965775,-4228.692871,416.7510071,274225.0435,259017.382,27.00794762
5444,3042131,100,37.49233667,-69.51676121,-4246.189453,418.2663269,274337.1026,260180.9218,26.9723835
5445,3042132,100,37.48707298,-69.40388448,-4243.262695,419.7926941,274788.7035,261551.0476,26.94017852
5446,3042133,100,37.48169892,-69.29102805,-4259.835449,421.9263,275602.6431,263292.3805,26.91640433
5447,3042134,100,37.47621443,-69.17819243,-4303.182617,423.8785706,276775.7256,265210.0171,26.87850059
5448,3042135,100,37.47061945,-69.06537811,-4372.450195,426.4380493,278303.4107,267413.3602,26.82664017
5449,3042136,100,37.46491395,-68.95258561,-4445.272461,429.008606,280138.3194,269969.3625,26.80772023
5450,3042137,100,37.45909787,-68.83981541,-4495.021973,431.59021,282306.9993,272415.4409,26.7924858
5451,3042138,100,37.45317117,-68.72706803,-4561.60791,434.9760742,284810.4728,275037.4876,26.76474407
5452,3042139,100,37.4471338,-68.61434395,-4602.647461,437.7866211,287639.9991,277920.2812,26.72880316
5453,3042140,100,37.44098571,-68.50164369,-4657.276855,441.4014282,290785.7715,280960.1357,26.67315561
5454,3042141,100,37.43472687,-68.38896773,-4696.383789,445.0273132,294210.119,283820.5976,26.62346437
5455,3042142,100,37.42835723,-68.27631659,-4722.09668,448.6642761,297930.5215,287001.1595,26.56778206
5456,3042143,100,37.42187676,-68.16369077,-4738.278809,452.4432373,301936.4114,290491.3062,26.5108184
5457,3042144,100,37.41528541,-68.05109076,-4747.736816,456.9714661,306216.5865,294094.1881,26.49068425
5458,3042145,100,37.40858315,-67.93851706,-4778.633789,461.0576782,310759.7128,297892.1785,26.47012316
5459,3042318,100,37.52517504,-75.5145521,-13.06779861,9.044790268,81976.38484,98662.04024,24.26902641
5460,3042319,100,37.52564533,-75.40144255,-19.7357235,18.35574532,73985.24538,89352.18037,24.20114491
5461,3042320,100,37.52601026,-75.28832734,-25.57396126,28.59985542,66483.67907,79759.38981,24.30069252
5462,3042321,100,37.52626972,-75.17520693,-29.59859467,37.97930908,58786.9688,69933.96384,24.39985761
5463,3042322,100,37.52642356,-75.0620818,-29.4008503,46.14946365,48861.88931,60166.08896,24.45158547
5464,3042323,100,37.52647168,-74.94895243,-31.77984047,52.4575882,38968.42825,50489.1795,24.48070674
5465,3042324,100,37.52641396,-74.83581931,-38.6620636,59.77667236,29083.18075,40967.74753,24.48113771
5466,3042325,100,37.52625026,-74.7226829,-52.35349655,67.20274353,19282.21391,31742.01187,24.42289574
5467,3042326,100,37.52598049,-74.6095437,-61.78691483,75.54563141,9888.184251,23167.96039,24.40104025
5468,3042327,100,37.52560451,-74.49640217,-81.29255676,84.79933167,3379.067166,16308.07762,24.42338228
5469,3042328,100,37.52512221,-74.38325881,-150.1697845,93.16189575,1810.961557,9970.248761,24.51215527
5470,3042329,100,37.52453348,-74.2701141,-684.2025146,101.5352402,7166.548133,3118.590435,24.59854282
5471,3042330,100,37.52383821,-74.15696851,-1097.688965,110.8031464,15850.74543,2537.54417,24.69866861
5472,3042331,100,37.52303628,-74.04382254,-1341.47876,119.2909927,24531.24974,11355.05675,24.76155966
5473,3042332,100,37.52212759,-73.93067667,-1674.068604,127.719574,33550.11617,21207.28532,24.82270475
5474,3042333,100,37.52111202,-73.81753138,-1882.888306,136.7468567,42566.4636,28786.70012,24.94049215
5475,3042334,100,37.51998947,-73.70438716,-2085.895996,146.0307007,51693.37132,33906.50531,25.0149084
5476,3042335,100,37.51875984,-73.59124449,-2284.894043,154.9995728,60863.85353,40697.92084,25.07067888
5477,3042336,100,37.51742301,-73.47810387,-2445.390869,164.4473114,69970.25978,48610.59995,25.14133883
5478,3042337,100,37.51597889,-73.36496577,-2638.317871,173.9024506,78088.08209,57180.94206,25.25773807
5479,3042338,100,37.51442737,-73.2518307,-2744.568115,183.0181427,84627.95924,65996.29538,25.35159293
5480,3042339,100,37.51276834,-73.13869913,-2808.81665,192.6300812,90655.41438,72467.59567,25.44740144
5481,3042340,100,37.51100173,-73.02557156,-2854.784912,201.9428406,97339.18279,79671.78668,25.58819034
5482,3042341,100,37.50912741,-72.91244847,-2885.402832,211.2551575,104553.4751,87427.88454,25.6702818
5483,3042342,100,37.5071453,-72.79933036,-2903.075195,220.5669708,111992.0827,95601.65441,25.77098127
5484,3042343,100,37.50505531,-72.68621772,-2924.448242,229.8782349,119529.0706,104094.7526,25.88759786
5485,3042344,100,37.50285733,-72.57311104,-2978.385498,239.1889038,125878.9701,112835.0954,25.98344959
5486,3042345,100,37.50055128,-72.4600108,-3076.320557,248.4989166,132387.5814,121769.4547,26.09865241
5487,3042346,100,37.49813706,-72.34691751,-3239.087891,257.8082581,139310.5461,130838.348,26.22870766
5488,3042347,100,37.49561458,-72.23383165,-3392.75293,267.1168213,146589.1708,139230.2716,26.30681025
5489,3042348,100,37.49298376,-72.12075372,-3245.432129,276.5406494,153917.6507,146421.8731,26.3927927
5490,3042349,100,37.49024451,-72.00768421,-3194.844971,286.2071228,161453.8323,153443.5207,26.44189579
5491,3042350,100,37.48739674,-71.89462362,-3281.903809,295.7979736,169245.4924,160775.6393,26.49791596
5492,3042351,100,37.48444037,-71.78157243,-3366.878662,305.3427429,177258.945,168362.7862,26.58396678
5493,3042352,100,37.48137532,-71.66853114,-3474.310547,314.6468811,185465.4427,176172.8352,26.68310421
5494,3042353,100,37.47820149,-71.55550026,-3590.075684,323.9839783,193738.9186,183805.0901,26.7521931
5495,3042354,100,37.47491882,-71.44248027,-3717.368164,333.2580566,202034.7556,191080.8839,26.82546351
5496,3042355,100,37.47152723,-71.32947166,-3837.135742,340.900116,209654.0816,198534.4257,26.8527744
5497,3042356,100,37.46802663,-71.21647494,-3955.164795,348.6973267,216823.1581,206202.7205,26.909088
5498,3042357,100,37.46441695,-71.1034906,-4058.75,357.1509399,224209.1209,212952.8819,26.97642903
5499,3042358,100,37.46069812,-70.99051914,-4107.039063,365.192749,231790.5866,218198.1789,27.05553098
5500,3042359,100,37.45687006,-70.87756105,-4005.041504,373.5568848,239548.8491,223759.4679,27.16519711
5501,3042360,100,37.4529327,-70.76461683,-4039.070313,382.0079346,247468.0306,229529.2074,27.23156062
5502,3042361,100,37.44888597,-70.65168698,-4072.923096,389.9427185,255451.4167,235311.1925,27.27361298
5503,3042362,100,37.4447298,-70.53877199,-4090.217285,398.6329956,263431.3321,241272.8935,27.31931665
5504,3042363,100,37.44046412,-70.42587236,-4139.866699,406.9523315,271497.5404,247490.5483,27.33396439
5505,3042364,100,37.43608887,-70.31298859,-4164.416504,415.1792297,279688.6876,253947.0544,27.36673841
5506,3042365,100,37.43160398,-70.20012118,-4171.181152,422.3395996,287994.1135,260623.849,27.36346947
5507,3042366,100,37.42700939,-70.08727062,-4182.114258,423.7990723,287166.0911,265944.7007,27.34629748
5508,3042367,100,37.42230504,-69.97443742,-4231.229492,424.2695007,285927.2019,266316.3143,27.28380403
5509,3042368,100,37.41749086,-69.86162206,-4258.390625,424.7509155,285010.2655,267062.1182,27.22100071
5510,3042369,100,37.41256679,-69.74882506,-4263.721191,425.2433167,284442.1531,267814.1105,27.1749141
5511,3042370,100,37.40753279,-69.6360469,-4280.966309,426.7467346,284224.9544,268929.4078,27.13299517
5512,3042371,100,37.40238878,-69.52328809,-4285.685547,428.2611084,284333.5925,270113.4565,27.0604848
5513,3042372,100,37.39713472,-69.41054912,-4285.669434,429.7865295,284769.3408,271433.4501,27.02331144
5514,3042373,100,37.39177056,-69.2978305,-4310.12793,431.322937,285554.833,273112.277,27.01589437
5515,3042374,100,37.38629623,-69.18513271,-4367.252441,433.8703918,286687.1962,275010.5019,26.96810956
5516,3042375,100,37.38071169,-69.07245627,-4427.842285,436.428833,288162.34,277135.9374,26.92627781
5517,3042376,100,37.37501689,-68.95980166,-4480.80127,438.518158,289943.4541,279603.0749,26.91152763
5518,3042377,100,37.36921178,-68.84716939,-4548.724609,441.4874573,292039.3304,282120.8216,26.89404149
5519,3042378,100,37.36329632,-68.73455996,-4603.776367,444.1703796,294460.0721,284654.3229,26.86996607
5520,3042379,100,37.35727046,-68.62197386,-4642.837891,447.0755615,297197.7415,287485.9627,26.82722152
5521,3042380,100,37.35113415,-68.50941159,-4691.893555,450.3865967,300243.6701,290510.1194,26.79888747
5522,3042381,100,37.34488735,-68.39687365,-4710.116211,454.011261,303570.6805,293368.5424,26.72328056
5523,3042382,100,37.33853003,-68.28436054,-4751.642578,457.688385,307177.7323,296446.682,26.68566869
5524,3042383,100,37.33206214,-68.17187275,-4787.057617,461.6065063,311064.5602,299826.8986,26.61806805
5525,3042384,100,37.32548365,-68.05941079,-4795.466797,465.9516296,315220.814,303417.6281,26.56808988
5526,3042557,100,37.43451817,-75.62687016,-8.160570145,3.812984228,85515.77313,102731.8151,24.58922109
5527,3042558,100,37.43508937,-75.51389857,-18.03046799,13.11014366,76641.86363,93826.77542,24.30981276
5528,3042559,100,37.43555558,-75.40092099,-24.27487373,22.40790176,68080.85598,85165.14311,24.31345363
5529,3042560,100,37.43591669,-75.2879379,-29.02291107,31.70621109,59946.40356,76472.49395,24.40639336
5530,3042561,100,37.43617257,-75.17494977,-27.09614754,41.00443268,52343.42703,67064.56889,24.47736194
5531,3042562,100,37.43632309,-75.06195707,-31.31030083,50.30429077,45673.81435,57855.59929,24.53352131
5532,3042563,100,37.43636814,-74.9489603,-34.99611664,59.46715546,38570.61401,48695.92773,24.55111118
5533,3042564,100,37.4363076,-74.83595991,-45.14253235,66.77324677,28570.88887,38736.1896,24.5492972
5534,3042565,100,37.43614134,-74.72295639,-53.65633774,73.88586426,18571.46004,28804.36429,24.50111272
5535,3042566,100,37.43586925,-74.60995021,-66.61279297,81.41805267,8573.363013,18944.40282,24.47875283
5536,3042567,100,37.43549121,-74.49694186,-230.8853455,89.75669098,1421.976743,9385.596339,24.53148825
5537,3042568,100,37.43500711,-74.38393182,-611.763916,98.10610962,4367.108316,3499.081722,24.60348515
5538,3042569,100,37.43441684,-74.27092056,-1134.313232,106.4662628,12079.33067,2191.252172,24.69827743
5539,3042570,100,37.43372027,-74.15790857,-1292.799072,115.7091446,20548.29483,7122.290626,24.77544459
5540,3042571,100,37.43291731,-74.04489632,-1453.370972,124.2164764,29474.4405,13261.24288,24.83620986
5541,3042572,100,37.43200783,-73.93188431,-1733.834595,132.6107788,38155.1727,22286.14384,24.91194326
5542,3042573,100,37.43099174,-73.81887301,-1961.922485,141.6127014,46881.26151,31898.02255,25.0450951
5543,3042574,100,37.42986893,-73.7058629,-2131.915527,150.4268188,55882.80008,41692.87131,25.10375201
5544,3042575,100,37.42863928,-73.59285448,-2317.562744,159.1364746,64917.33986,47947.6909,25.1487709
5545,3042576,100,37.4273027,-73.47984822,-2459.532715,168.2849121,74042.75896,54823.81549,25.2556171
5546,3042577,100,37.42585908,-73.36684462,-2645.210449,176.9841461,83210.35899,62548.54417,25.39879522
5547,3042578,100,37.42430831,-73.25384415,-2777.887695,186.1847534,92126.26931,70844.83153,25.51098251
5548,3042579,100,37.42265031,-73.14084731,-2857.905518,195.650238,98563.53783,79534.01645,25.61889367
5549,3042580,100,37.42088497,-73.02785457,-2909.838135,205.1260529,104743.8951,86605.1833,25.73258192
5550,3042581,100,37.4190122,-72.91486644,-2938.100586,214.6121368,111480.0245,93789.6524,25.85089172
5551,3042582,100,37.41703189,-72.80188339,-2956.167725,224.1084747,118677.3287,101452.1571,25.98901757
5552,3042583,100,37.41494395,-72.68890591,-2968.175537,233.6094055,126113.7679,109492.3812,26.12904869
5553,3042584,100,37.41274829,-72.5759345,-2987.923096,242.9065552,133615.6069,117833.0293,26.22792933
5554,3042585,100,37.41044481,-72.46296964,-3070.236816,252.2030334,139949.1081,126414.6516,26.32374191
5555,3042586,100,37.40803343,-72.35001182,-3251.050049,261.4988098,146515.2193,135191.3662,26.4139022
5556,3042587,100,37.40551406,-72.23706154,-3467.917236,270.7530518,153452.4873,144127.5359,26.47499587
5557,3042588,100,37.4028866,-72.12411927,-3251.166992,280.0880737,160712.8577,153180.3071,26.56215338
5558,3042589,100,37.40015097,-72.01118553,-3244.228516,289.3814392,168045.4506,160557.8135,26.6420181
5559,3042590,100,37.39730709,-71.89826079,-3342.883301,298.6739197,175544.7811,167583.8909,26.70096237
5560,3042591,100,37.39435486,-71.78534554,-3454.323975,308.0622864,183283.0252,174897.0054,26.78956023
5561,3042592,100,37.39129422,-71.67244029,-3573.907959,317.6265564,191231.1792,182448.5937,26.88168729
5562,3042593,100,37.38812507,-71.55954552,-3695.567139,327.375,199364.1409,190206.4983,26.93233494
5563,3042594,100,37.38484733,-71.44666172,-3808.481445,336.8363647,207622.8795,197924.1015,26.97988684
5564,3042595,100,37.38146094,-71.33378939,-3921.951416,346.4321289,215946.7173,205212.5989,27.02227454
5565,3042596,100,37.3779658,-71.22092902,-4022.936279,355.1105042,223796.1753,212641.9008,27.07311283
5566,3042597,100,37.37436185,-71.10808111,-4067.880859,362.7557068,230959.2515,220273.0614,27.13266468
5567,3042598,100,37.37064901,-70.99524615,-4084.290039,370.986084,238326.7161,226672.1067,27.22709612
5568,3042599,100,37.3668272,-70.88242463,-4055.943359,379.0748291,245879.8124,232038.2721,27.31625678
5569,3042600,100,37.36289636,-70.76961705,-4085.181152,387.1132507,253601.3745,237683.0336,27.35362235
5570,3042601,100,37.35885642,-70.6568239,-4115.420898,395.5023193,261477.4025,243447.3994,27.39374551
5571,3042602,100,37.3547073,-70.54404567,-4143.853027,404.0954285,269450.0757,249277.2352,27.43365977
5572,3042603,100,37.35044894,-70.43128287,-4160.245605,412.1691589,277438.5737,255301.3564,27.43573822
5573,3042604,100,37.34608127,-70.31853599,-4211.620117,420.5765076,285459.2959,261567.8587,27.42707053
5574,3042605,100,37.34160423,-70.20580552,-4197.133789,429.2590332,293601.5276,268057.4272,27.40893594
5575,3042606,100,37.33701775,-70.09309196,-4209.978516,433.7982178,297074.7835,274755.2885,27.39329589
5576,3042607,100,37.33232177,-69.9803958,-4250.000977,434.2678223,295869.5921,276301.2385,27.32409447
5577,3042608,100,37.32751624,-69.86771754,-4281.806641,434.7483826,294983.5621,277020.1614,27.25059613
5578,3042609,100,37.32260109,-69.75505768,-4296.146484,435.2398987,294434.6929,277772.2443,27.20998409
5579,3042610,100,37.31757626,-69.64241671,-4319.939941,436.7423706,294224.8718,278847.7161,27.1895015
5580,3042611,100,37.3124417,-69.52979512,-4320.586426,438.2558289,294330.3203,280050.7926,27.14438122
5581,3042612,100,37.30719735,-69.41719342,-4323.29248,439.7802734,294751.2905,281324.1636,27.10673488
5582,3042613,100,37.30184316,-69.3046121,-4360.022461,441.3156738,295510.252,282944.7909,27.08836967
5583,3042614,100,37.29637908,-69.19205166,-4423.521484,443.8620911,296604.61,284824.857,27.05235065
5584,3042615,100,37.29080506,-69.07951258,-4489.025879,445.4194946,298030.6696,286877.588,26.9968687
5585,3042616,100,37.28512104,-68.96699538,-4548.893066,447.9878845,299761.4638,289261.6501,26.94095273
5586,3042617,100,37.27932698,-68.85450054,-4598.004883,450.5672913,301789.1633,291846.0954,26.92800006
5587,3042618,100,37.27342284,-68.74202855,-4654.354004,453.5657043,304132.3109,294295.8868,26.90137521
5588,3042619,100,37.26740856,-68.62957993,-4699.874512,456.7591553,306783.6802,297053.9924,26.86189335
5589,3042797,100,37.34443234,-75.62609128,-13.34474659,8.890871048,81650.4439,98796.20743,24.49198883
5590,3042798,100,37.34499932,-75.51325102,-19.0237751,17.00001144,72303.68417,89500.4385,24.39456107
5591,3042799,100,37.34546158,-75.40040493,-24.83524895,25.45950699,63157.34732,80373.91624,24.41788851
5592,3042800,100,37.34581897,-75.28755349,-28.35716057,34.74465179,54312.78173,71481.49608,24.49181249
5593,3042801,100,37.34607139,-75.17469717,-29.02410507,44.89610672,45944.59774,62922.50978,24.58714771
5594,3042802,100,37.34621871,-75.06183643,-32.85883713,54.27780151,38204.56846,54423.2161,24.63246588
5595,3042803,100,37.3462608,-74.94897177,-38.14851761,63.47674179,31715.17176,44849.75572,24.62674934
5596,3042804,100,37.34619755,-74.83610364,-45.39271927,72.7698822,27424.71808,35512.17606,24.61395628
5597,3042805,100,37.34602884,-74.72323252,-57.086689,80.89711761,18295.23669,26612.89368,24.56331422
5598,3042806,100,37.34575455,-74.6103589,-85.86557007,87.42909241,8861.408359,17392.57423,24.54398155
5599,3042807,100,37.34537456,-74.49748325,-253.6699677,95.71421814,595.6398642,8163.449057,24.61269656
5600,3042808,100,37.34488877,-74.38460604,-1010.549255,103.0505219,10378.96354,53.42988347,24.72114931
5601,3042809,100,37.34429706,-74.27172775,-1292.671875,111.397522,18450.66894,4910.050645,24.82201602
